6_squared,target
11.0,11.54085163641666
83.00000000000004,83.56379580921224
80.00000000000001,80.04940235748663
38.99999999999998,39.950005563357
97.99999999999997,98.13258071114372
11.999999999999998,12.145053683659926
96.99999999999999,97.28189502077215
60.00000000000002,60.78432966261522
22.0,22.869955345197006
36.0,36.61957786688664
42.999999999999986,43.915673173784725
88.99999999999999,89.09302295387104
64.0,64.57146930696804
29.000000000000007,29.487564316605763
60.99999999999998,61.92648655864975
54.0,54.29134748907385
64.0,64.56422760680248
40.00000000000001,40.3373351664918
83.00000000000004,83.23880424562601
49.0,49.98515173647375
56.0,56.06966249770925
52.999999999999986,53.66626330902268
75.00000000000001,75.82323273379214
44.0,44.95602374062001
19.000000000000004,19.622203597409058
88.99999999999999,89.9190258910326
87.00000000000001,87.44920717406731
84.0,84.82061234038942
81.99999999999999,82.27895551556523
10.000000000000002,10.858493770362033
17.0,17.977392249146273
2.0000000000000004,2.126933014095944
72.99999999999999,73.80811697120944
29.99999999999999,30.79305459377472
5.999999999999999,6.370537528180297
97.99999999999997,98.81245357446798
29.000000000000007,29.12200691376025
9.0,9.962128577333562
15.000000000000005,15.682917806530472
20.000000000000004,20.49854913402187
69.0,69.37854185362329
21.0,21.016242415446442
25.999999999999996,26.600896780926046
27.0,27.391992488900215
80.00000000000001,80.25735348385791
81.99999999999999,82.54964106734677
99.0,99.20447935807456
20.000000000000004,20.584452350556607
20.000000000000004,20.41609484714848
45.00000000000001,45.644731612565934
65.99999999999999,66.84792508310977
96.99999999999999,97.17631599452278
19.000000000000004,19.69630367607804
29.000000000000007,29.14842013175711
62.0,62.09299084733322
13.999999999999996,14.088865370656777
70.0,70.78783638690737
80.00000000000001,80.28876534846215
32.00000000000001,32.23562271223298
29.000000000000007,29.27473393699477
5.000000000000001,5.3317816897985635
93.00000000000003,93.7920341359738
4.0,4.124122213437687
36.999999999999986,37.74719305593432
16.0,16.042448715039882
32.00000000000001,32.40327961449566
58.99999999999998,59.450996218726395
8.000000000000002,8.679959784217207
27.0,27.09579912770814
34.0,34.22160795265856
76.00000000000001,76.76488543695461
16.0,16.096676763054663
76.00000000000001,76.45612463219756
89.99999999999997,90.23012671790327
19.000000000000004,19.46674087209065
29.000000000000007,29.13881388749343
89.99999999999997,90.20732123484146
48.00000000000001,48.39081266454279
29.99999999999999,30.75469740311146
75.00000000000001,75.25327116277009
58.99999999999998,59.99785092840504
88.99999999999999,89.61226404513235
62.0,62.8550566840129
79.0,79.98699603540675
33.0,33.38895204060122
94.99999999999999,95.3066885786717
54.999999999999986,55.406118361878065
87.00000000000001,87.21059680174865
75.00000000000001,75.94443841420481
45.00000000000001,45.548765224574325
22.999999999999996,23.072934108254827
81.99999999999999,82.91633165566178
0.0,0.3563495264840233
68.0,68.58530870614771
36.0,36.14311146522913
2.0000000000000004,2.0165868944635013
91.0,91.08116898948971
38.00000000000001,38.71414564431487
16.0,16.16212580062105
72.99999999999999,73.72738192705785
7.000000000000001,7.056749213877468
0.0,0.089577761693449
84.0,84.49935333939291
88.0,88.40425035670731
87.00000000000001,87.83173864106699
23.999999999999996,24.35233506683803
50.000000000000014,50.396409137237654
75.00000000000001,75.40737193703042
52.999999999999986,53.81894557992089
8.000000000000002,8.52652964119114
9.0,9.06645088948811
42.999999999999986,43.12254304774794
88.0,88.06253593911984
7.000000000000001,7.259615669019746
65.99999999999999,66.67392366537277
94.99999999999999,95.51863163405943
33.0,33.8638251961519
75.00000000000001,75.90879583919241
12.999999999999996,13.910166590729244
10.000000000000002,10.072183804230095
47.0,47.47486352335617
38.99999999999998,39.47496658026007
29.99999999999999,30.663030771248497
79.0,79.5705078671585
34.0,34.77163816880389
79.0,79.51105940758231
62.0,62.53320857643034
91.99999999999999,92.46195961270834
65.99999999999999,66.27899259754422
95.99999999999999,96.96090618934326
71.99999999999999,72.40985265573161
68.0,68.30394103510125
4.0,4.214184878090165
29.000000000000007,29.679952816176876
41.0,41.962221951622794
74.0,74.76375902917299
33.0,33.44792830834924
10.000000000000002,10.093270894260533
71.99999999999999,72.78414518747893
96.99999999999999,97.30784379014207
94.99999999999999,95.98099592006115
2.9999999999999996,3.032899007977896
64.0,64.76719115669385
52.999999999999986,53.407749090251464
60.99999999999998,61.852894957617224
2.0000000000000004,2.8004411157224958
85.0,85.70995628523332
87.00000000000001,87.26089017266939
5.999999999999999,6.922528250374316
11.0,11.578988566212287
49.0,49.51533857225446
85.0,85.65873449229385
84.0,84.72238231635536
60.99999999999998,61.46192339859547
84.0,84.74262241320159
30.999999999999996,31.035642842593315
48.00000000000001,48.552939252914896
5.000000000000001,5.474691463364789
71.0,71.08630136683303
62.0,62.6049950707961
11.999999999999998,12.141768104914751
12.999999999999996,13.080245618088648
91.0,91.50186788496923
5.000000000000001,5.427012993476222
8.000000000000002,8.388951981323412
51.00000000000001,51.36835246458784
63.00000000000002,63.44877615198958
78.00000000000001,78.6109750308145
25.0,25.749187597223944
32.00000000000001,32.908506475719925
17.999999999999996,18.581112484807033
19.000000000000004,19.830194014350127
72.99999999999999,73.38704782648658
17.999999999999996,18.111328545408114
74.0,74.84607169319345
9.0,9.247842492128344
23.999999999999996,24.266925769725923
76.00000000000001,76.06115606374236
93.00000000000003,93.24293669195387
10.000000000000002,10.524596018883368
45.00000000000001,45.126614941121034
2.9999999999999996,3.2340737666353148
71.0,71.40983558341756
15.000000000000005,15.465297409562172
51.999999999999986,52.3510949960664
29.000000000000007,29.62045627676125
62.0,62.49536478112385
36.999999999999986,37.89822305836682
28.000000000000004,28.450518535588717
15.000000000000005,15.008082003790612
93.00000000000003,93.83696734707749
91.0,91.25381226047979
97.99999999999997,98.82335856882557
58.99999999999998,59.5244727508916
58.99999999999998,59.093768937181245
13.999999999999996,14.139828339492178
47.0,47.87624292667676
2.0000000000000004,2.820981041933324
68.0,68.613553704998
51.999999999999986,52.02372777473185
51.999999999999986,52.79750028564178
2.0000000000000004,2.3883525642003023
94.99999999999999,95.46576025992842
25.999999999999996,26.33157596213832
52.999999999999986,53.793830437457714
56.0,56.10832514579418
5.999999999999999,6.907186697546985
34.0,34.49706036856968
4.0,4.2240601042208175
83.00000000000004,83.18485523469765
74.0,74.91035092814474
83.00000000000004,83.27766204743709
67.0,67.06523612525764
81.0,81.15849693178522
70.0,70.94297066405734
76.99999999999997,77.58101077065353
23.999999999999996,24.49865320473516
85.0,85.53458760056192
45.999999999999986,46.99096641591011
7.000000000000001,7.9644276496155895
81.99999999999999,82.96358209531546
29.99999999999999,30.842383403883428
45.999999999999986,46.227016090030524
68.0,68.47542557419911
51.00000000000001,51.899273241730775
41.0,41.30087558565546
0.0,0.9496102153973118
2.0000000000000004,2.171028741555148
36.999999999999986,37.94772439553822
94.00000000000004,94.55862262416036
32.00000000000001,32.7849103370609
23.999999999999996,24.9876456378033
87.00000000000001,87.72901964826141
52.999999999999986,53.83773911795562
2.0000000000000004,2.077683081885473
71.0,71.44010492601474
99.0,99.31174148878522
86.0,86.43509973556014
88.99999999999999,89.92047871132445
81.99999999999999,82.46321196668688
49.0,49.81940186576808
76.99999999999997,77.8961204929242
21.0,21.09887944328782
97.99999999999997,98.07171257975193
81.99999999999999,82.4957579908894
36.999999999999986,37.3260620551342
60.00000000000002,60.33319641476914
71.99999999999999,72.07492872631717
91.99999999999999,92.73462863468114
35.000000000000014,35.772180952812796
79.0,79.17124754729015
96.99999999999999,97.42905901758712
91.0,91.89116574801352
97.99999999999997,98.6392075820104
1.0,1.6548700035037167
62.0,62.59327642142846
99.0,99.17288832881584
29.000000000000007,29.807746598563245
44.0,44.45532357778285
99.0,99.74600340080144
80.00000000000001,80.64299029878934
8.000000000000002,8.065132444887524
5.999999999999999,6.654175090826907
78.00000000000001,78.67346164618844
45.00000000000001,45.44255161672077
89.99999999999997,90.19129819517885
51.00000000000001,51.150562516081045
81.0,81.4746093174812
44.0,44.01411444670652
81.99999999999999,82.87357404967062
97.99999999999997,98.56337948661422
51.999999999999986,52.924804569512126
67.0,67.15648152249317
91.0,91.2420296618052
30.999999999999996,31.649355913885337
10.000000000000002,10.392022897715957
44.0,44.62067029004573
11.999999999999998,12.347810711086106
11.999999999999998,12.673192580458048
22.0,22.08830906095184
75.00000000000001,75.26667844695524
36.999999999999986,37.734612441467526
47.0,47.7654703671901
15.000000000000005,15.556300231985388
63.00000000000002,63.90343596916602
12.999999999999996,13.066995451620887
71.0,71.06967102577359
29.99999999999999,30.563995555753266
88.99999999999999,89.55741778927313
88.99999999999999,89.0111707629743
81.99999999999999,82.43307995764042
44.0,44.18513886893621
71.0,71.4121069111669
5.000000000000001,5.882947454550513
44.0,44.879892272004824
69.0,69.65219956869787
10.000000000000002,10.59529731273815
9.0,9.331690164020788
25.999999999999996,26.46255120648723
25.0,25.24032858799282
94.99999999999999,95.11589442169009
86.0,86.93503545225138
97.99999999999997,98.5896105799128
79.0,79.66744364230345
44.0,44.9314831876085
97.99999999999997,98.73686430459423
85.0,85.34560457531838
76.00000000000001,76.22979743880259
91.99999999999999,92.07860519854636
17.999999999999996,18.46640374702261
51.00000000000001,51.1455421968997
29.99999999999999,30.997869296073056
48.00000000000001,48.112545084276974
99.0,99.67609937985785
91.0,91.71136838221383
91.99999999999999,92.21234009345169
97.99999999999997,98.1963574208498
5.000000000000001,5.492806959838747
71.0,71.97327920573531
42.999999999999986,43.82583731256908
9.0,9.7523817252805
49.0,49.14132379286972
50.000000000000014,50.11454813732822
94.00000000000004,94.71857453746063
52.999999999999986,53.990543938022356
60.00000000000002,60.93324448601961
52.999999999999986,53.35446928066677
11.0,11.530232427235255
86.0,86.82408574299896
69.0,69.3569433462233
45.999999999999986,46.791984511506776
11.0,11.664969608280394
5.000000000000001,5.057249087586569
30.999999999999996,31.48456244167932
87.00000000000001,87.73340538639792
48.00000000000001,48.073950546826715
12.999999999999996,13.358841789845865
19.000000000000004,19.378809108941947
22.0,22.042920323932773
10.000000000000002,10.237804311390589
45.00000000000001,45.17962138178014
34.0,34.42080694008253
48.00000000000001,48.6650991495999
80.00000000000001,80.10848812665759
76.00000000000001,76.19356817916398
94.99999999999999,95.92368041971169
68.0,68.10405429784598
87.00000000000001,87.03017035988924
27.0,27.021616993364088
45.999999999999986,46.87711293046522
5.999999999999999,6.673989380762446
35.000000000000014,35.22276662823587
35.000000000000014,35.04248929379828
64.0,64.28232990866468
63.00000000000002,63.86709928729088
30.999999999999996,31.6226218268853
81.99999999999999,82.96183695232199
0.0,0.5336770205880081
41.0,41.906120135100224
50.000000000000014,50.86291574376994
94.99999999999999,95.36903641228592
0.0,0.5407611591152772
17.999999999999996,18.34653081082152
5.999999999999999,6.148861688131036
60.99999999999998,61.49320913141507
88.0,88.95379732474905
33.0,33.42847224498272
36.999999999999986,37.70730848579027
89.99999999999997,90.59399864497604
88.0,88.00050624115785
50.000000000000014,50.052573797485636
47.0,47.035190672424285
0.0,0.3236103468058582
41.0,41.66697574642825
87.00000000000001,87.38218367193899
19.000000000000004,19.123374282047454
71.99999999999999,72.55873247302756
62.0,62.712415215069036
97.99999999999997,98.57534863543866
56.0,56.60619998817246
93.00000000000003,93.86505018248545
13.999999999999996,14.166778603724651
94.99999999999999,95.57607337542716
84.0,84.20768136899302
0.0,0.060652554809770276
1.0,1.1644817705347643
5.999999999999999,6.148360332302137
23.999999999999996,24.74443466725689
8.000000000000002,8.509290337174003
38.00000000000001,38.137339061592215
12.999999999999996,13.631533527972904
49.0,49.062033182396405
75.00000000000001,75.0101160496674
2.0000000000000004,2.2696834606517724
48.00000000000001,48.69313634033986
91.0,91.86440805327507
88.99999999999999,89.42855071308671
60.00000000000002,60.286749871264064
44.0,44.392550741578695
75.00000000000001,75.60009940718236
94.99999999999999,95.56011787772688
70.0,70.05997477783032
85.0,85.08852400107209
71.0,71.32467976841528
9.0,9.785231568594977
93.00000000000003,93.17428043589157
35.000000000000014,35.63305957128941
17.0,17.453092211123053
79.0,79.1647992402078
34.0,34.070631277509925
29.000000000000007,29.795150273412126
51.999999999999986,52.447560306495845
27.0,27.19424375692111
83.00000000000004,83.11864437066609
36.0,36.87047857595003
52.999999999999986,53.921290187772655
63.00000000000002,63.89789968870775
41.0,41.454882974841
16.0,16.08555873261866
40.00000000000001,40.528620258571216
62.0,62.23661478911379
76.00000000000001,76.17870051004766
58.00000000000002,58.91427410380319
69.0,69.21392890015467
75.00000000000001,75.96357411762898
29.99999999999999,30.880987026486448
30.999999999999996,31.49873803703364
9.0,9.954220010903825
83.00000000000004,83.66356497792269
80.00000000000001,80.73265632675911
45.00000000000001,45.90769875315272
2.0000000000000004,2.615300913203833
99.0,99.15822909231264
0.0,0.6254479900752674
76.99999999999997,77.338674762139
44.0,44.049345812798116
22.0,22.300715237724084
91.99999999999999,92.64234570097496
76.00000000000001,76.38964747672725
11.0,11.137889803700139
80.00000000000001,80.79706324624092
29.99999999999999,30.925478597794708
36.0,36.654448465835756
10.000000000000002,10.503323193059922
36.0,36.584382653756926
81.99999999999999,82.40984029119605
36.999999999999986,37.024296044794134
87.00000000000001,87.64170658919096
9.0,9.445399509349595
5.999999999999999,6.5024724594116226
49.0,49.92075629989748
7.000000000000001,7.6367447158770405
68.0,68.78895108692686
47.0,47.882697575821716
86.0,86.74092336011677
2.0000000000000004,2.286492824452069
56.0,56.06882002797283
74.0,74.18083251088441
41.99999999999999,42.97170502502844
7.000000000000001,7.981545905505617
69.0,69.10106605692886
8.000000000000002,8.389864978129314
25.999999999999996,26.39427511440029
30.999999999999996,31.484436383614543
15.000000000000005,15.082028993498573
72.99999999999999,73.7752815122149
85.0,85.14561190775488
44.0,44.364948972238714
13.999999999999996,14.259198388918461
32.00000000000001,32.575592917432914
81.99999999999999,82.81172328448798
7.000000000000001,7.8259827768698
56.0,56.23821691578036
84.0,84.68520001171755
21.0,21.238564132454385
12.999999999999996,13.936194865075093
80.00000000000001,80.27266757610118
9.0,9.239040447757906
94.99999999999999,95.09206414266329
96.99999999999999,97.30066811737524
1.0,1.2764653758453592
22.0,22.668246027147344
63.00000000000002,63.974218324154904
27.0,27.860509260513247
1.0,1.9311472615624048
15.000000000000005,15.7918667820087
16.0,16.327705774951994
34.0,34.88625556279349
45.999999999999986,46.24927908905841
0.0,0.3592275858918748
93.00000000000003,93.15246104775149
69.0,69.18579180078153
42.999999999999986,43.424639917729614
60.99999999999998,61.16240283310418
35.000000000000014,35.46611567038871
49.0,49.162928445679576
88.99999999999999,89.38546217684444
62.0,62.96985503599329
22.999999999999996,23.52600845228763
2.0000000000000004,2.4819429643107243
27.0,27.35543608912624
32.00000000000001,32.43957099262788
36.0,36.77689623923632
56.0,56.961495201330706
13.999999999999996,14.818769425779346
94.00000000000004,94.55476213474384
75.00000000000001,75.7857013104148
94.99999999999999,95.34617696813694
48.00000000000001,48.975153818623504
60.00000000000002,60.733774315110395
64.0,64.55904726700966
83.00000000000004,83.32049640004297
58.00000000000002,58.87870777506774
20.000000000000004,20.681889192630887
88.99999999999999,89.12713470318408
96.99999999999999,97.65604869852504
16.0,16.569356119028466
87.00000000000001,87.3038749337388
74.0,74.78149792243029
99.0,99.81304072884987
49.0,49.05614844148373
35.000000000000014,35.511344801364864
29.99999999999999,30.95040458147308
4.0,4.914448728006137
36.0,36.427801816258686
48.00000000000001,48.60930417161497
15.000000000000005,15.348725708579602
57.000000000000014,57.73988510017133
47.0,47.44573637979306
94.00000000000004,94.3381811797008
84.0,84.1173485157564
30.999999999999996,31.74342972354843
28.000000000000004,28.12947696997381
60.00000000000002,60.614425613363025
52.999999999999986,53.61509637326839
76.00000000000001,76.09633802212053
22.0,22.61911615433885
47.0,47.58060841965557
79.0,79.43451288778299
63.00000000000002,63.32773846007486
11.999999999999998,12.507846071759456
5.000000000000001,5.7033318765515535
85.0,85.16070267869706
30.999999999999996,31.29812038261559
0.0,0.310302020645592
22.999999999999996,23.715732321618344
1.0,1.6733832425623762
36.999999999999986,37.51642280016231
28.000000000000004,28.55446657596561
75.00000000000001,75.02378562744816
48.00000000000001,48.15817272979106
17.999999999999996,18.023260954762424
25.999999999999996,26.251363877245822
93.00000000000003,93.68524580499901
69.0,69.98947175030982
68.0,68.99470652577621
9.0,9.954716603576651
2.0000000000000004,2.13022972368333
58.99999999999998,59.32486165221889
62.0,62.881925148350675
75.00000000000001,75.03888375882511
15.000000000000005,15.968910202006947
68.0,68.4293425114636
5.999999999999999,6.23072877861407
85.0,85.26270525167759
11.999999999999998,12.33640669669338
94.99999999999999,95.28937950774905
41.0,41.204903100691936
69.0,69.8737023385153
7.000000000000001,7.475619521913524
5.000000000000001,5.525310217825319
64.0,64.81450722251823
81.0,81.04357782270347
38.99999999999998,39.058096722397224
65.99999999999999,66.26076853106059
5.000000000000001,5.452314090241317
22.0,22.826694137141732
60.99999999999998,61.574475734253284
11.0,11.20614692211408
11.999999999999998,12.231203905583662
62.0,62.773684867449646
47.0,47.280658864166156
84.0,84.92176085107583
58.00000000000002,58.713995623689186
11.0,11.993609521742233
71.99999999999999,72.80756141519458
81.99999999999999,82.77205379644377
58.00000000000002,58.398416727262116
58.00000000000002,58.55617866098411
20.000000000000004,20.183071003117682
21.0,21.420144330087155
80.00000000000001,80.31972634856048
58.99999999999998,59.3117897993633
94.00000000000004,94.7208087933017
34.0,34.91213369308135
32.00000000000001,32.38579842877319
35.000000000000014,35.24942675074668
51.999999999999986,52.422773540038264
45.999999999999986,46.462197469935205
99.0,99.41069451792495
17.999999999999996,18.210946254975035
63.00000000000002,63.30130089465674
94.99999999999999,95.65476997055187
83.00000000000004,83.15937816539868
96.99999999999999,97.88976781787107
95.99999999999999,96.00465317264263
38.00000000000001,38.585224472439215
12.999999999999996,13.594706341911333
67.0,67.56262881841256
16.0,16.379155165895654
9.0,9.880195708898265
62.0,62.00276191422286
19.000000000000004,19.056274029380933
99.0,99.70147799809412
30.999999999999996,31.46856779243873
25.0,25.404222625940122
11.999999999999998,12.28581330829932
8.000000000000002,8.183293643316789
51.00000000000001,51.27844039495668
2.9999999999999996,3.2344325555364035
1.0,1.6886246996895338
88.0,88.0289811818309
93.00000000000003,93.44840930896076
74.0,74.80378937570215
94.99999999999999,95.37549584734354
60.00000000000002,60.74049491234559
65.99999999999999,66.47948217865
44.0,44.52701629754369
67.0,67.69496061429271
81.0,81.37352641980488
87.00000000000001,87.82916888701418
41.99999999999999,42.36570835289945
9.0,9.38547358816414
30.999999999999996,31.762780533693906
65.99999999999999,66.50006754616412
96.99999999999999,97.50686836081331
21.0,21.47354784850728
95.99999999999999,96.99281537827369
1.0,1.667719324206629
27.0,27.364212706855984
25.0,25.483130184075012
62.0,62.31327045540517
11.0,11.893763349578036
9.0,9.394331278668544
51.00000000000001,51.38524151328927
25.0,25.6274200540312
49.0,49.43390852351533
27.0,27.73093873593141
45.00000000000001,45.352691592128004
7.000000000000001,7.448280240376737
34.0,34.35538324123443
94.99999999999999,95.40122383975373
83.00000000000004,83.1974181808278
8.000000000000002,8.586824447954388
20.000000000000004,20.041584650984145
40.00000000000001,40.69224646307622
64.0,64.18551423325741
74.0,74.94512518530377
32.00000000000001,32.83588976864351
17.0,17.57002812056593
60.00000000000002,60.79623591882043
41.99999999999999,42.40827062275348
30.999999999999996,31.95924762898327
44.0,44.31195704679063
84.0,84.09195468702117
85.0,85.08822531906017
85.0,85.37003832557367
50.000000000000014,50.648498068781215
29.000000000000007,29.640036081916108
76.00000000000001,76.7335537305835
93.00000000000003,93.96644661728314
40.00000000000001,40.30010279109844
62.0,62.71468435482399
30.999999999999996,31.55929403481409
22.0,22.063376639886087
51.999999999999986,52.26678585001297
36.0,36.11230371984399
4.0,4.0242511359867015
35.000000000000014,35.127366285565856
25.0,25.41125152767305
16.0,16.729272224127676
96.99999999999999,97.18616542568803
19.000000000000004,19.507492194214873
35.000000000000014,35.172157356200735
80.00000000000001,80.17326685589308
69.0,69.56238134448556
58.99999999999998,59.64081838909489
21.0,21.471170377569848
15.000000000000005,15.525223916859556
29.99999999999999,30.442317973491274
21.0,21.386325638216697
20.000000000000004,20.447226130003248
4.0,4.7191561774071795
70.0,70.80251037268317
13.999999999999996,14.965612541067552
64.0,64.27995977102347
71.99999999999999,72.33776810004228
50.000000000000014,50.74556839231615
85.0,85.33167811621554
97.99999999999997,98.97543793411585
89.99999999999997,90.15734132373969
17.0,17.09692589330295
81.0,81.36311088228138
29.99999999999999,30.208604063876876
22.999999999999996,23.900822452763556
35.000000000000014,35.45764973546219
58.99999999999998,59.13879869344558
4.0,4.294889542302305
38.99999999999998,39.08391767945034
74.0,74.40880903063393
1.0,1.8867049789854984
72.99999999999999,73.30408422473674
56.0,56.24276161870322
32.00000000000001,32.98228829390961
93.00000000000003,93.93488402872194
1.0,1.2795470983799742
65.99999999999999,66.91758885856083
41.99999999999999,42.0337412612947
87.00000000000001,87.21184850281608
36.0,36.912799301865455
96.99999999999999,97.4807775378973
8.000000000000002,8.078542970477054
25.0,25.517714365350685
38.99999999999998,39.20164688756556
36.999999999999986,37.2764470711239
70.0,70.99749885283944
41.99999999999999,42.896468663789136
84.0,84.02260965847013
88.0,88.80166439431206
81.0,81.82648256092013
44.0,44.723634522276726
72.99999999999999,73.77878658012888
40.00000000000001,40.7614234664382
17.0,17.231951462854678
20.000000000000004,20.462043366611294
76.99999999999997,77.7501210435286
25.999999999999996,26.90503480241222
17.0,17.297067283522672
22.0,22.57018828681573
29.99999999999999,30.03907815699266
96.99999999999999,97.66320681730907
75.00000000000001,75.75925310221129
2.9999999999999996,3.69542301844773
88.99999999999999,89.64921370178703
41.99999999999999,42.390230187981075
52.999999999999986,53.7990982323646
4.0,4.560262919567249
52.999999999999986,53.30350566524153
42.999999999999986,43.875733491057005
88.0,88.13000745842919
52.999999999999986,53.77905199048386
68.0,68.19611657533092
91.0,91.01632795334865
2.9999999999999996,3.027076639426129
21.0,21.306808729044693
7.000000000000001,7.423358857251182
67.0,67.90075589884074
50.000000000000014,50.247543102278186
76.00000000000001,76.9835764988167
2.9999999999999996,3.5787698830243238
57.000000000000014,57.012541280899065
25.0,25.590118413304697
10.000000000000002,10.352216140763515
21.0,21.199623017739565
33.0,33.622374729729174
96.99999999999999,97.2401455012292
15.000000000000005,15.263498433710529
27.0,27.70590889835821
57.000000000000014,57.289236692930785
34.0,34.61975903521041
4.0,4.986708651571536
50.000000000000014,50.59931859275172
15.000000000000005,15.205496373260141
68.0,68.02531861709787
87.00000000000001,87.34002947632248
88.0,88.97953747687424
5.000000000000001,5.889575600618813
20.000000000000004,20.4063633140964
58.00000000000002,58.73208249193315
64.0,64.66682337368053
54.999999999999986,55.06693041751405
42.999999999999986,43.66436204880839
7.000000000000001,7.889312332676778
95.99999999999999,96.55504198039112
8.000000000000002,8.661445891623643
28.000000000000004,28.688013942464533
89.99999999999997,90.21253336491449
15.000000000000005,15.466214656722023
91.99999999999999,92.04863203816515
41.99999999999999,42.850297897077205
17.999999999999996,18.647938415020462
30.999999999999996,31.979104111238104
88.0,88.88263381151823
86.0,86.06802100977484
25.999999999999996,26.78662837071852
12.999999999999996,13.424113260587909
11.0,11.3474551642344
64.0,64.6131677843993
5.999999999999999,6.562874129951124
51.999999999999986,52.66240148652156
21.0,21.85638581023489
87.00000000000001,87.00311114831409
58.99999999999998,59.60519994306661
88.0,88.39312355061243
94.00000000000004,94.47819029754056
83.00000000000004,83.10416582062355
1.0,1.4889247797237326
33.0,33.73457818183182
76.00000000000001,76.64246877621662
15.000000000000005,15.821855579812105
2.9999999999999996,3.372373612916446
27.0,27.11211356731021
91.0,91.20105853604059
81.0,81.20707036048003
91.0,91.15020355370498
94.99999999999999,95.88325315924894
12.999999999999996,13.385507167650946
34.0,34.69176199798497
49.0,49.58273156105213
10.000000000000002,10.590203904893016
12.999999999999996,13.475328463008909
5.000000000000001,5.854785998315713
57.000000000000014,57.44082327877443
19.000000000000004,19.43450569220665
28.000000000000004,28.222988580378704
86.0,86.79631071898108
30.999999999999996,31.857449314619853
94.99999999999999,95.85016896663319
25.0,25.256109349595825
71.0,71.24962793664811
60.99999999999998,61.99019638569879
95.99999999999999,96.24864017094222
76.00000000000001,76.37042635203673
36.0,36.18645115430249
62.0,62.944305840174685
34.0,34.2130222448353
87.00000000000001,87.02977846007087
89.99999999999997,90.39717343390198
76.00000000000001,76.04209294837982
19.000000000000004,19.72226778406005
76.99999999999997,77.70023999408255
5.999999999999999,6.568918521968515
75.00000000000001,75.88291890831185
40.00000000000001,40.30061407932833
22.999999999999996,23.312688193880657
95.99999999999999,96.76794268320052
41.99999999999999,42.772977777154225
94.99999999999999,95.94267550939644
52.999999999999986,53.21325803419047
54.0,54.19821520582717
45.00000000000001,45.470405505072975
45.00000000000001,45.40512685743018
36.0,36.39868739029252
8.000000000000002,8.083556441994133
11.0,11.615155056732561
78.00000000000001,78.2086191241167
4.0,4.104618002739446
48.00000000000001,48.163506054712016
23.999999999999996,24.180092864377322
89.99999999999997,90.38981117792021
69.0,69.27859226768601
97.99999999999997,98.09989570647885
